person_id;household_id;age;employed;sex;has_driving_license;subscriptions_ga;subscriptions_halbtax;subscriptions_verbund;subscriptions_strecke;subscriptions_gleis7;subscriptions_junior;subscriptions_other;subscriptions_ga_class;subscriptions_verbund_class;subscriptions_strecke_class;statpop_person_id;mz_person_id;mz_head_id;canton_id
202340009216026;202362154010724;10;False;0;False;False;False;False;False;False;True;False;False;False;False;202340009216026;106151;224223;23
202340009929642;202362154010724;38;True;0;False;False;True;False;False;False;False;False;False;False;False;202340009929642;224223;224223;23
202340011500114;202361561722273;35;True;0;False;False;True;False;False;False;False;False;False;False;False;202340011500114;224223;224223;23
202340004223680;202361561722273;3;False;1;False;;;;;;;;;;;202340004223680;-1;224223;23
202340008054428;202361561722273;28;True;1;True;False;False;False;False;False;False;False;False;False;False;202340008054428;435779;224223;23
202340008181965;202360021846257;38;True;0;False;False;True;False;False;False;False;False;False;False;False;202340008181965;378744;224223;23
202340005852416;202360021846257;7;False;1;False;False;False;False;False;False;False;False;False;False;False;202340005852416;450164;224223;23
202340008377652;202360021846257;7;False;1;False;False;False;False;False;False;True;False;False;False;False;202340008377652;281015;224223;23
202340006950101;202360021846257;36;False;1;True;False;False;False;False;False;False;False;False;False;False;202340006950101;251197;224223;23
202340007397703;202360021846257;7;False;0;False;False;False;False;False;False;True;False;False;False;False;202340007397703;106151;224223;23
202340002810895;202360021846257;8;False;0;False;False;False;False;False;False;False;False;False;False;False;202340002810895;419778;224223;23
202340002893921;202362024009461;43;False;1;False;False;True;False;False;False;False;False;False;False;False;202340002893921;280794;224223;23
202340002177867;202362024009461;5;False;1;False;;;;;;;;;;;202340002177867;-1;224223;23
202340008688581;202362024009461;8;False;1;False;False;False;False;False;False;False;False;False;False;False;202340008688581;419778;224223;23
202340005997103;202362024009461;11;False;1;False;False;False;False;False;False;True;False;False;False;False;202340005997103;106151;224223;23
202340004165373;202362024009461;40;True;0;True;False;True;False;False;False;False;False;False;False;False;202340004165373;134773;224223;23
202340011565387;202361581904944;2;False;1;False;;;;;;;;;;;202340011565387;-1;224223;23
202340006840186;202361581904944;33;True;1;True;False;True;False;True;False;True;False;False;False;False;202340006840186;128973;224223;23
202340001824143;202362324014404;66;True;0;False;False;True;False;False;False;False;False;False;False;False;202340001824143;378744;224223;23
202340005657721;202362324014404;9;False;1;False;False;False;False;False;False;False;False;False;False;False;202340005657721;419778;224223;23
202340002974751;202362324014404;39;True;1;False;False;True;False;False;False;False;False;False;False;False;202340002974751;224223;224223;23
202340008034504;202362324014404;13;False;0;False;False;False;False;False;False;False;False;False;False;False;202340008034504;450164;224223;23
202340007337711;202360251728836;36;True;1;True;False;True;False;False;False;True;False;False;False;False;202340007337711;268140;224223;23
202340004920738;202360251728836;0;False;1;False;;;;;;;;;;;202340004920738;-1;224223;23
202340001154733;202361971952770;30;True;0;False;False;True;False;False;False;False;False;False;False;False;202340001154733;224223;224223;23
202340002217169;202361971952770;28;True;1;True;False;False;False;False;False;False;False;False;False;False;202340002217169;435779;224223;23
202340008924883;202361971952770;5;False;0;False;;;;;;;;;;;202340008924883;-1;224223;23
202340003883660;202361971952770;2;False;0;False;;;;;;;;;;;202340003883660;-1;224223;23
202340006028738;202362664035875;14;False;1;False;False;False;False;False;False;True;False;False;False;False;202340006028738;281015;224223;23
202340007746054;202362664035875;12;False;1;False;False;False;False;False;False;True;False;False;False;False;202340007746054;106151;224223;23
202340007798422;202362664035875;42;True;1;False;False;True;False;False;False;False;False;False;False;False;202340007798422;224223;224223;23
202340008915295;202362664035875;9;False;1;False;False;False;False;False;False;True;False;False;False;False;202340008915295;106151;224223;23
202340003006981;202362664035875;7;False;0;False;False;False;False;False;False;True;False;False;False;False;202340003006981;106151;224223;23
202340003513006;202360211862185;35;True;0;False;False;True;False;False;False;False;False;False;False;False;202340003513006;224223;224223;23
202340008811643;202360211862185;38;True;1;False;False;True;False;False;False;False;False;False;False;False;202340008811643;224223;224223;23
202340004417792;202360211862185;1;False;1;False;;;;;;;;;;;202340004417792;-1;224223;23
202340003043975;202362924048928;28;True;1;True;False;False;False;False;False;False;False;False;False;False;202340003043975;435779;224223;23
202340006051599;202362924048928;31;True;0;False;False;True;False;False;False;False;False;False;False;False;202340006051599;224223;224223;23
202340007413718;202362924048928;2;False;0;False;;;;;;;;;;;202340007413718;-1;224223;23
202340009154375;202360251470056;7;False;1;False;False;False;False;False;False;True;False;False;False;False;202340009154375;139903;224223;23
202340004630654;202360251470056;43;True;1;False;False;True;False;False;False;False;False;False;False;False;202340004630654;224223;224223;23
202340006686476;202360251470056;20;True;0;False;False;True;True;False;True;False;False;False;False;False;202340006686476;456500;224223;23
202340011143220;202360251470056;33;True;0;False;False;True;False;False;False;False;False;False;False;False;202340011143220;224223;224223;23
202340011402703;202361401888664;34;True;0;False;False;True;False;False;False;False;False;False;False;False;202340011402703;224223;224223;23
202340009033332;202361401888664;36;True;1;False;False;True;False;False;False;False;False;False;False;False;202340009033332;224223;224223;23
202340008178808;202361401888664;2;False;1;False;;;;;;;;;;;202340008178808;-1;224223;23
202340011321905;202362404020317;7;False;1;False;False;False;False;False;False;True;False;False;False;False;202340011321905;281015;224223;23
202340009692043;202362404020317;39;True;1;False;False;True;False;False;False;False;False;False;False;False;202340009692043;378744;224223;23
202340009571404;202325321695411;26;True;1;True;False;True;False;False;False;False;False;False;False;False;202340009571404;465591;204147;11
202340003463537;202325321695411;27;True;0;False;False;True;False;False;False;False;False;False;False;False;202340003463537;493823;204147;11
202340005255483;202300092017270;28;True;1;True;False;True;False;False;False;False;False;False;False;False;202340005255483;132316;204147;1
202340005548520;202300092017270;28;True;0;True;False;False;False;False;False;False;False;False;False;False;202340005548520;150054;204147;1
202340002201540;202303511895825;30;True;0;True;False;False;False;False;False;False;False;False;False;False;202340002201540;232796;281094;2
202340004939007;202303511895825;30;True;0;True;False;False;False;False;False;False;False;False;False;False;202340004939007;232796;281094;2
202340006740389;202303511908783;33;False;1;False;False;False;True;False;False;False;False;False;False;False;202340006740389;339581;281094;2
202340009280914;202303511908783;36;True;0;True;False;True;False;False;False;False;False;False;False;False;202340009280914;399666;281094;2
202340001989726;202339550569120;44;False;0;True;False;False;False;False;False;False;False;False;False;False;202340001989726;307619;281094;18
202340001908283;202303510615676;73;False;0;True;False;False;False;False;False;False;False;False;False;False;202340001908283;204343;281094;2
202340001933422;202303510615676;32;True;0;True;False;False;False;False;False;False;False;False;False;False;202340001933422;281094;281094;2
202340007538692;202303510615676;73;False;1;True;False;True;False;False;False;False;False;False;False;False;202340007538692;342273;281094;2
202340007631510;202303510615676;29;False;0;True;True;False;False;False;False;False;False;False;False;False;202340007631510;214332;281094;2
202340001832192;202303510591308;39;True;1;True;True;False;False;False;False;False;False;False;False;False;202340001832192;244030;281094;2
202340009753740;202303510591308;43;True;0;True;False;False;False;False;False;False;False;False;False;False;202340009753740;180891;281094;2
202340003304216;202320501066281;51;True;1;True;False;False;False;False;False;False;False;False;False;False;202340003304216;321537;425835;10
202340002866223;202303711381724;66;False;1;False;False;True;False;True;False;False;False;False;False;False;202340002866223;129618;122802;2
202340008074693;202303711387472;75;False;1;False;False;False;True;False;False;False;False;False;False;False;202340008074693;233542;122802;2
202340003364884;202303550686243;74;False;1;False;False;True;True;False;False;False;False;False;False;False;202340003364884;249367;122802;2
202340003405166;202324731646510;13;False;0;False;False;False;False;False;False;False;False;False;False;False;202340003405166;476777;362935;11
202340002017170;202324731646510;35;True;1;False;True;False;False;False;False;False;False;False;False;False;202340002017170;203119;362935;11
202340005278787;202325813050278;34;True;1;True;True;True;True;False;False;False;False;False;False;False;202340005278787;357470;362935;11
202340011476879;202325813050278;33;True;0;False;False;False;False;True;False;False;False;False;False;False;202340011476879;153182;362935;11
202340003194474;202324792995561;75;False;1;True;False;True;False;False;False;False;False;False;False;False;202340003194474;284823;362935;11
202340009770113;202324792995561;84;False;0;True;False;True;False;False;False;False;False;False;False;False;202340009770113;351707;362935;11
202340008147729;202324792995561;36;True;0;True;False;False;False;False;False;False;False;False;False;False;202340008147729;329085;362935;11
202340006461017;202325201871889;34;True;1;True;False;False;False;False;False;False;False;False;False;False;202340006461017;149772;362935;11
202340007737018;202325201871889;35;True;0;True;False;False;False;False;False;False;False;False;False;False;202340007737018;405008;362935;11
202340003834141;202325263015473;36;True;0;True;False;False;False;False;False;False;False;False;False;False;202340003834141;467771;362935;11
202340007960547;202324262984321;72;True;0;True;False;False;False;False;False;False;False;False;False;False;202340007960547;194059;362935;11
202340005866413;202324262984321;63;True;1;True;False;True;True;False;False;True;False;False;False;False;202340005866413;275002;362935;11
202340005944398;202324262984321;42;True;0;True;False;False;False;False;False;False;False;False;False;False;202340005944398;125624;362935;11
202340004583775;202325011931648;28;True;0;True;False;False;False;False;False;False;False;False;False;False;202340004583775;376369;362935;11
202340009361587;202325011931648;31;True;1;True;False;False;False;False;False;False;False;False;False;False;202340009361587;485901;362935;11
202340008718361;202324761203088;44;True;0;True;False;False;False;False;False;False;False;False;False;False;202340008718361;421645;362935;11
202340006109636;202329391237656;48;False;0;True;False;False;True;False;False;False;False;False;False;False;202340006109636;336348;402156;14
202340006879244;202329391237656;49;True;1;False;True;False;False;False;False;False;False;False;False;False;202340006879244;492974;402156;14
202340002150839;202329391237656;70;False;1;True;False;True;False;False;False;True;False;False;False;False;202340002150839;474742;402156;14
202340004663251;202329391237656;19;False;0;False;False;False;False;False;False;False;False;False;False;False;202340004663251;303538;402156;14
202340003971915;202329373269831;60;True;1;True;False;True;True;False;False;False;False;False;False;False;202340003971915;262401;402156;14
202340005239414;202302611379011;51;True;1;True;False;False;False;False;False;False;False;False;False;False;202340005239414;394664;451534;1
202340008536691;202302910020119;52;False;1;True;False;True;False;False;False;False;False;False;False;False;202340008536691;391572;451534;1
202340001282041;202301990193066;64;True;1;True;False;False;True;False;False;False;False;False;False;False;202340001282041;400787;451534;1
202340002788923;202316302323631;10;False;1;False;False;False;False;False;False;False;False;False;False;False;202340002788923;233750;334002;8
202340002112772;202316302323631;15;True;1;False;True;False;False;False;False;False;False;False;False;False;202340002112772;211314;334002;8
202340008913029;202316302323631;42;True;1;True;False;False;False;False;False;False;False;False;False;False;202340008913029;347292;334002;8
202340003751474;202316302323631;48;True;0;True;False;False;False;False;False;False;False;False;False;False;202340003751474;414356;334002;8
202340004071103;202316312325656;30;True;1;True;False;True;False;False;False;False;False;False;False;False;202340004071103;148479;389735;8
202340008749203;202303510620475;40;True;1;True;False;True;False;False;False;False;False;False;False;False;202340008749203;125678;451205;2
202340006947499;202303550685020;32;True;0;True;False;True;False;False;False;False;False;False;False;False;202340006947499;398396;451205;2
202340010158128;202303550685020;34;True;1;True;False;True;False;False;False;False;False;False;False;False;202340010158128;276709;451205;2
202340008548339;202303290670364;12;False;0;False;False;False;False;True;False;False;False;False;False;False;202340008548339;341130;479725;2
202340001475515;202303290670364;46;True;1;True;False;False;False;False;False;False;False;False;False;False;202340001475515;133164;479725;2
202340009420541;202303290670364;47;True;0;True;False;False;False;False;False;False;False;False;False;False;202340009420541;236848;479725;2
202340005942172;202303290670364;14;False;1;False;False;False;True;False;False;False;False;False;False;False;202340005942172;279083;479725;2
202340007130831;202303510639259;83;False;0;False;False;True;False;False;False;False;False;False;False;False;202340007130831;167000;479725;2
202340007443487;202303510639259;49;True;0;True;False;True;False;False;False;False;False;False;False;False;202340007443487;273350;479725;2
202340009472906;202303510634131;54;False;0;False;False;True;True;False;False;False;False;False;False;False;202340009472906;450367;479725;2
202340008775849;202303510634131;16;False;0;False;False;False;True;False;False;False;False;False;False;False;202340008775849;433967;479725;2
202340007768015;202303510634131;19;True;1;True;True;False;False;False;False;False;False;False;False;False;202340007768015;276647;479725;2
202340005653251;202303510634131;50;False;1;True;True;False;False;False;False;False;False;False;False;False;202340005653251;171279;479725;2
202340010780684;202303510607618;38;True;1;True;True;False;False;False;False;False;False;False;False;False;202340010780684;460020;479725;2
202340001250009;202303510607618;47;True;1;False;False;True;True;False;False;False;False;False;False;False;202340001250009;142764;479725;2
202340010737146;202303510607618;51;False;0;True;False;False;False;False;False;False;False;False;False;False;202340010737146;153816;479725;2
202340005913796;202331011315983;84;False;1;False;False;True;False;False;False;False;False;False;False;False;202340005913796;212111;479725;16
202340005581916;202331011315983;56;False;0;False;False;False;True;False;False;False;False;False;False;False;202340005581916;310457;479725;16
202340005319705;202305810790534;52;True;0;False;False;True;True;True;False;False;False;False;False;False;202340005319705;384557;479725;2
202340001775398;202307681211229;64;True;0;False;False;False;True;False;False;False;False;False;False;False;202340001775398;345707;479725;2
202340007622863;202305810792375;51;False;0;True;False;True;False;False;False;False;False;False;False;False;202340007622863;269800;479725;2
202340006087518;202305810792375;73;False;1;False;False;False;False;False;False;False;False;False;False;False;202340006087518;453584;479725;2
202340004039980;202307680863129;54;False;0;False;False;False;False;False;False;False;False;False;False;False;202340004039980;144267;479725;2
202340001614296;202303512243123;59;False;0;False;False;True;False;False;False;False;False;False;False;False;202340001614296;250653;479725;2
202340004225950;202303512243123;54;False;1;False;False;False;False;False;False;False;False;False;False;False;202340004225950;279510;479725;2
202340010356229;202303510651954;53;False;1;True;False;True;True;False;False;False;False;False;False;False;202340010356229;114119;479725;2
202340007311904;202303510651954;56;True;0;True;False;True;True;False;False;False;False;False;False;False;202340007311904;285441;479725;2
202340003001008;202303510592297;60;False;0;False;False;True;False;False;False;False;False;False;False;False;202340003001008;302331;479725;2
202340011275423;202301413507026;41;True;0;True;False;True;False;False;False;False;False;False;False;False;202340011275423;189267;141919;1
202340009757896;202327013242926;24;True;0;False;False;False;False;False;False;False;False;False;False;False;202340009757896;205060;214692;12
202340006583428;202327013213733;29;True;0;True;False;True;True;False;False;True;False;False;False;False;202340006583428;175502;214692;12
202340004532707;202327013178477;29;True;0;True;True;False;False;False;False;False;False;False;False;False;202340004532707;259468;214692;12
202340004192293;202301914007930;53;True;1;True;False;False;False;False;False;False;False;False;False;False;202340004192293;391297;205298;1
202340003614783;202302432129775;54;True;1;True;False;False;False;False;False;False;False;False;False;False;202340003614783;200352;205298;1
202340005803408;202302300478247;62;True;1;True;False;False;True;False;False;False;False;False;False;False;202340005803408;337490;205298;1
202340006682451;202300131978744;38;False;1;True;False;False;False;False;False;False;False;False;False;False;202340006682451;210612;443997;1
202340004175041;202300131978744;10;False;0;False;False;False;False;False;False;False;False;False;False;False;202340004175041;257175;443997;1
202340001629530;202300131978744;41;True;0;True;False;True;False;False;False;False;False;False;False;False;202340001629530;424956;443997;1
202340009096981;202300131978744;3;False;1;False;;;;;;;;;;;202340009096981;-1;443997;1
202340009014243;202300131978744;12;False;0;False;False;False;False;False;False;False;False;False;False;False;202340009014243;300513;443997;1
202340006101409;202301732735795;6;False;0;False;False;False;False;False;False;False;False;False;False;False;202340006101409;140501;443997;1
202340007146615;202301732735795;37;True;1;True;False;False;False;False;False;True;False;False;False;False;202340007146615;318996;443997;1
202340004970381;202301732735795;44;True;0;True;False;False;False;False;False;False;False;False;False;False;202340004970381;191069;443997;1
202340002958571;202301732735795;10;False;0;False;False;False;False;False;False;False;False;False;False;False;202340002958571;366503;443997;1
202340006417981;202301732735795;9;False;0;False;False;False;False;False;False;False;False;False;False;False;202340006417981;217269;443997;1
202340005393204;202300274000000;38;True;0;True;False;False;False;False;False;False;False;False;False;False;202340005393204;201923;443997;1
202340001615596;202300274000000;36;True;1;True;False;True;True;False;False;False;False;False;False;False;202340001615596;284475;443997;1
202340010918452;202300274000000;7;False;1;False;False;False;False;False;False;False;False;False;False;False;202340010918452;303192;443997;1
202340003281212;202300274000000;4;False;1;False;;;;;;;;;;;202340003281212;-1;443997;1
202340011548656;202316302654533;42;True;0;True;False;True;True;False;False;False;False;False;False;False;202340011548656;116920;443997;8
202340006100735;202316302654533;5;False;0;False;;;;;;;;;;;202340006100735;-1;443997;8
202340007079041;202316302654533;40;False;1;True;False;False;False;False;False;False;False;False;False;False;202340007079041;294914;443997;8
202340009682029;202316302654533;2;False;1;False;;;;;;;;;;;202340009682029;-1;443997;8
202340001506313;202327013205249;34;False;1;True;False;False;False;False;False;False;False;False;False;False;202340001506313;119000;369988;12
202340004856862;202327013205249;0;False;0;False;;;;;;;;;;;202340004856862;-1;369988;12
202340004313915;202327013205249;37;True;0;True;False;False;False;False;False;False;False;False;False;False;202340004313915;104839;369988;12
202340006855988;202332030249729;38;True;0;True;False;True;False;False;False;False;False;False;False;False;202340006855988;199146;369988;17
202340009462480;202332030249729;42;True;1;True;True;False;False;False;False;False;False;False;False;False;202340009462480;302921;369988;17
202340004814509;202332030249729;2;False;0;False;;;;;;;;;;;202340004814509;-1;369988;17
202340004073010;202310612077296;3;False;0;False;;;;;;;;;;;202340004073010;-1;369988;3
202340010379107;202310612077296;36;True;1;True;False;True;False;False;False;False;False;False;False;False;202340010379107;338644;369988;3
202340008108667;202310612077296;8;False;0;False;False;False;False;False;False;False;False;False;False;False;202340008108667;268381;369988;3
202340009453331;202310612077296;39;True;0;True;False;False;True;False;False;True;False;False;False;False;202340009453331;457051;369988;3
202340008115210;202302611221333;39;False;1;True;False;True;False;False;False;False;False;False;False;False;202340008115210;288919;192834;1
202340002780130;202302611221333;12;False;1;False;False;False;False;False;False;False;False;False;False;False;202340002780130;298500;192834;1
202340011190785;202302611221333;49;True;0;True;False;False;False;False;False;False;False;False;False;False;202340011190785;131375;192834;1
202340003988845;202302611221333;3;False;0;False;;;;;;;;;;;202340003988845;-1;192834;1
202340006787170;202300622189535;9;False;1;False;False;False;False;False;False;False;False;False;False;False;202340006787170;298500;192834;1
202340009322875;202300622189535;40;True;1;True;False;True;False;False;False;False;False;False;False;False;202340009322875;459811;192834;1
202340006189610;202300622189535;46;False;0;False;False;False;False;True;False;False;False;False;False;False;202340006189610;492049;192834;1
202340010979761;202334241355485;71;False;1;True;True;False;False;False;False;False;False;False;False;False;202340010979761;389275;105126;17
202340010358014;202334241355485;73;False;0;True;False;True;False;False;False;False;False;False;False;False;202340010358014;452448;105126;17
202340002283987;202332510298233;67;False;0;True;False;False;False;False;False;False;False;False;False;False;202340002283987;145917;105126;17
202340003930306;202332030264533;8;False;0;False;False;False;False;False;False;False;False;False;False;False;202340003930306;269810;292094;17
202340009458729;202332030264533;46;True;0;True;False;False;False;False;False;False;False;False;False;False;202340009458729;201640;292094;17
202340005655503;202332030264533;12;False;0;False;False;False;False;False;False;False;False;False;False;False;202340005655503;154334;292094;17
202340002054554;202332030264533;14;False;0;False;False;False;False;False;False;True;False;False;False;False;202340002054554;493499;292094;17
202340007943409;202332030264533;47;True;1;True;False;False;False;False;False;False;False;False;False;False;202340007943409;136991;292094;17
202340010515074;202302430531274;48;True;1;True;False;True;False;False;False;False;False;False;False;False;202340010515074;192057;292094;1
202340007485004;202302430531274;8;False;1;False;False;False;False;False;False;False;False;False;False;False;202340007485004;154334;292094;1
202340007750077;202302430531274;55;True;0;True;False;False;False;False;False;False;False;False;False;False;202340007750077;173317;292094;1
202340004357466;202301980022316;5;False;0;False;;;;;;;;;;;202340004357466;-1;293105;1
202340006403870;202301980022316;46;False;1;True;False;False;False;False;False;False;False;False;False;False;202340006403870;265700;293105;1
202340003706089;202301980022316;48;False;0;True;False;False;False;False;False;False;False;False;False;False;202340003706089;439485;293105;1
202340001953514;202301980022316;21;True;0;True;True;False;False;False;False;False;False;False;False;False;202340001953514;239935;293105;1
202340003778771;202301980022316;16;True;1;False;True;False;False;False;False;False;False;False;False;False;202340003778771;483760;293105;1
202340003383860;202302430522468;47;True;0;True;False;False;False;False;False;False;False;False;False;False;202340003383860;103232;293105;1
202340003485601;202302430522468;17;False;1;False;False;False;True;False;False;False;False;False;False;False;202340003485601;224164;293105;1
202340009193977;202302430522468;44;True;1;True;False;False;False;False;False;True;False;False;False;False;202340009193977;322850;293105;1
202340006630863;202302430522468;11;False;0;False;False;False;False;False;False;True;False;False;False;False;202340006630863;313664;293105;1
202340004240575;202302430522468;19;True;0;False;False;False;False;False;False;False;False;False;False;False;202340004240575;253023;293105;1
202340004939174;202302610921079;48;True;0;True;False;False;False;False;False;False;False;False;False;False;202340004939174;377361;293105;1
202340004343958;202302610921079;44;True;1;True;False;False;False;False;False;False;False;False;False;False;202340004343958;276343;293105;1
202340011445813;202302610921079;5;False;0;False;;;;;;;;;;;202340011445813;-1;293105;1
202340011376429;202302610921079;19;True;1;False;True;False;False;False;False;False;False;False;False;False;202340011376429;497818;293105;1
202340007352592;202302610921079;22;True;0;False;False;False;False;False;False;False;False;False;False;False;202340007352592;253023;293105;1
202340003853690;202300962681671;62;True;1;True;False;False;False;False;False;False;False;False;False;False;202340003853690;478295;293105;1
202340009487102;202300962681671;23;True;1;False;False;False;False;False;False;False;False;False;False;False;202340009487102;253023;293105;1
202340006176138;202300962681671;1;False;1;False;;;;;;;;;;;202340006176138;-1;293105;1
202340007554473;202300962681671;21;True;1;False;False;False;False;False;False;False;False;False;False;False;202340007554473;126701;293105;1
202340002614873;202300962681671;53;True;0;True;False;False;False;False;False;False;False;False;False;False;202340002614873;115848;293105;1
202340002607491;202307630859147;46;False;1;True;False;False;False;False;False;False;False;False;False;False;202340002607491;464058;293105;2
202340005106127;202307630859147;12;False;0;False;False;False;False;False;False;True;False;False;False;False;202340005106127;442946;293105;2
202340007075411;202307630859147;45;True;0;True;False;False;False;False;False;False;False;False;False;False;202340007075411;293105;293105;2
202340004489607;202307630859147;7;False;0;False;False;False;False;False;False;False;False;False;False;False;202340004489607;180599;293105;2
202340004364822;202302433932280;11;False;1;False;False;False;False;False;False;True;False;False;False;False;202340004364822;162286;293105;1
202340005768305;202302433932280;39;True;1;False;False;True;False;False;False;False;False;False;False;False;202340005768305;191906;293105;1
202340003513932;202302433932280;14;False;1;False;False;False;False;False;False;False;False;False;False;False;202340003513932;330496;293105;1
202340009015225;202302433932280;51;True;0;True;False;True;True;False;False;True;False;False;False;False;202340009015225;154731;293105;1
202340001569221;202302933560805;5;False;1;False;;;;;;;;;;;202340001569221;-1;293105;1
202340004234455;202302933560805;48;False;1;True;False;False;False;False;False;False;False;False;False;False;202340004234455;285835;293105;1
202340002154348;202302933560805;19;True;0;False;False;False;True;False;False;False;False;False;False;False;202340002154348;254875;293105;1
202340003906598;202302933560805;50;True;0;True;False;False;False;False;False;False;False;False;False;False;202340003906598;159159;293105;1
202340007694839;202302933560805;16;False;1;False;False;False;True;False;False;False;False;False;False;False;202340007694839;224164;293105;1
202340001173532;202300143607397;8;False;0;False;False;False;False;False;False;False;False;False;False;False;202340001173532;432815;293105;1
202340005477444;202300143607397;45;True;0;True;False;True;False;False;False;False;False;False;False;False;202340005477444;403209;293105;1
202340011476125;202300143607397;10;False;1;False;False;False;False;False;False;True;False;False;False;False;202340011476125;382443;293105;1
202340002809914;202300143607397;41;True;1;True;False;True;False;False;False;False;False;False;False;False;202340002809914;156081;293105;1
202340005685554;202344013516999;46;True;0;True;False;False;False;False;False;False;False;False;False;False;202340005685554;234611;293105;20
202340003944150;202344013516999;9;False;0;False;False;False;False;False;False;True;False;False;False;False;202340003944150;373134;293105;20
202340006627788;202344013516999;44;True;1;True;False;False;False;False;False;False;False;False;False;False;202340006627788;229558;293105;20
202340010938514;202344013516999;11;False;1;False;False;False;False;False;False;False;False;False;False;False;202340010938514;113367;293105;20
202340008950508;202344013516999;13;False;1;False;False;False;False;False;False;False;False;False;False;False;202340008950508;264621;293105;20
202340006260328;202350020328840;8;False;0;False;False;False;False;False;False;False;False;False;False;False;202340006260328;125743;293105;21
202340006942599;202350020328840;22;True;1;True;False;False;False;False;False;False;False;False;False;False;202340006942599;429212;293105;21
202340002473661;202350020328840;27;True;0;True;False;False;False;False;False;False;False;False;False;False;202340002473661;146019;293105;21
202340004514482;202350020328840;51;False;1;True;False;False;False;False;False;True;False;False;False;False;202340004514482;283390;293105;21
202340004849001;202360073915614;11;False;0;False;False;False;False;False;False;False;False;False;False;False;202340004849001;195136;293105;23
202340008267440;202360073915614;51;True;1;False;False;True;False;False;False;False;False;False;False;False;202340008267440;139731;293105;23
202340002263283;202302612941850;47;True;1;True;False;False;False;False;False;False;False;False;False;False;202340002263283;273039;234973;1
202340008322999;202302612941850;9;False;1;False;False;False;False;False;False;False;False;False;False;False;202340008322999;223414;234973;1
202340008713143;202302612941850;7;False;1;False;False;False;False;False;False;False;False;False;False;False;202340008713143;106857;234973;1
202340010428458;202302612941850;50;True;0;True;False;True;False;False;False;False;False;False;False;False;202340010428458;274404;234973;1
202340002164472;202303510000175;42;True;1;True;False;True;False;False;False;False;False;False;False;False;202340002164472;296418;234973;2
202340005491524;202303510000175;8;False;1;False;False;False;True;False;False;False;False;False;False;False;202340005491524;337419;234973;2
202340008886561;202303510000175;7;False;1;False;False;False;False;False;False;False;False;False;False;False;202340008886561;386751;234973;2
202340011277919;202303510000175;6;False;1;False;False;False;False;False;False;False;False;False;False;False;202340011277919;461137;234973;2
202340011044850;202303510000175;4;False;0;False;;;;;;;;;;;202340011044850;-1;234973;2
202340011270576;202303510000175;53;True;0;True;False;True;False;False;False;False;False;False;False;False;202340011270576;237087;234973;2
202340008073000;202302611223158;4;False;0;False;;;;;;;;;;;202340008073000;-1;234973;1
202340004594612;202302611223158;45;True;1;True;False;False;False;False;False;False;False;False;False;False;202340004594612;337661;234973;1
202340005118007;202302611223158;43;True;0;True;False;False;False;False;False;False;False;False;False;False;202340005118007;154014;234973;1
202340010408379;202302611223158;6;False;0;False;False;False;False;False;False;True;False;False;False;False;202340010408379;258805;234973;1
202340007724005;202302611223158;4;False;0;False;;;;;;;;;;;202340007724005;-1;234973;1
202340005436011;202301563618633;35;True;1;True;False;False;False;False;False;True;False;False;False;False;202340005436011;263354;372520;1
202340005328969;202301563618633;1;False;0;False;;;;;;;;;;;202340005328969;-1;372520;1
202340008128845;202301563618633;45;True;0;True;False;False;False;False;False;False;False;False;False;False;202340008128845;497280;372520;1
202340008689580;202322571141828;51;True;0;True;False;False;False;False;False;False;False;False;False;False;202340008689580;452845;372520;10
202340003915494;202322571141828;41;True;1;True;False;False;False;False;False;False;False;False;False;False;202340003915494;291753;372520;10
202340007020126;202322571141828;8;False;1;False;False;False;False;False;False;False;False;False;False;False;202340007020126;233750;372520;10
202340004071584;202301583624782;5;False;0;False;;;;;;;;;;;202340004071584;-1;372520;1
202340007577058;202301583624782;11;False;1;False;False;False;False;False;False;True;False;False;False;False;202340007577058;353985;372520;1
202340006071516;202301583624782;41;True;0;True;False;False;False;False;False;False;False;False;False;False;202340006071516;306282;372520;1
202340002653440;202301583624782;48;True;1;True;False;False;False;False;False;False;False;False;False;False;202340002653440;402158;372520;1
202340009975825;202300622220609;5;False;0;False;;;;;;;;;;;202340009975825;-1;372520;1
202340009343615;202300622220609;39;True;1;True;False;False;False;False;False;False;False;False;False;False;202340009343615;264696;372520;1
202340009024396;202300622220609;54;True;0;True;False;False;False;False;False;False;False;False;False;False;202340009024396;414356;372520;1
202340002852816;202300622220609;8;False;0;False;False;False;False;False;False;False;False;False;False;False;202340002852816;326338;372520;1
202340001826828;202300622220609;0;False;0;False;;;;;;;;;;;202340001826828;-1;372520;1
202340007574082;202300622220609;7;False;0;False;False;False;False;False;False;True;False;False;False;False;202340007574082;137880;372520;1
202340003620772;202310241961203;16;False;1;False;False;False;True;False;False;False;False;False;False;False;202340003620772;269951;372520;3
202340010709111;202310241961203;56;True;0;True;False;True;False;False;False;False;False;False;False;False;202340010709111;403209;372520;3
202340011043822;202310241961203;50;True;1;True;False;True;False;False;False;False;False;False;False;False;202340011043822;275544;372520;3
202340002400711;202310241961203;11;False;1;False;False;False;True;False;False;False;False;False;False;False;202340002400711;242577;372520;3
202340002367378;202300692475036;2;False;1;False;;;;;;;;;;;202340002367378;-1;372520;1
